"TransactionID","CustomerID","Product","Variation","Date"
"17593","924","Student Loan","Consolidation","02/05/2020"
"17594","1126","Certificate of Deposit","1-Year","11/25/2022"
"17595","1530","Investment Account","Robo Advisor","11/21/2023"
"17596","9787","Home Equity Loan","Variable Rate","06/15/2021"
"17597","8439","Certificate of Deposit","1-Year","01/16/2025"
"17598","3712","Credit Card","Business","06/07/2023"
"17599","8005","Personal Loan","Secured","05/19/2023"
"17600","9753","Student Loan","Private","04/14/2021"
"17601","6275","Checking Account","Basic","12/12/2024"
"17602","3865","Personal Loan","Home Improvement","10/26/2022"
"17603","7834","Checking Account","Senior","04/03/2021"
"17604","6789","Home Equity Loan","Variable Rate","11/18/2023"
"17605","227","Savings Account","High Yield","06/07/2020"
"17606","265","Savings Account","Money Market","03/15/2023"
"17607","9588","Investment Account","Self-Directed","12/17/2020"
"17608","646","Credit Card","Rewards","08/31/2024"
"17609","7545","Investment Account","Managed","05/23/2022"
"17610","5570","Checking Account","Interest Bearing","12/06/2022"
"17611","2991","Personal Loan","Home Improvement","04/08/2024"
"17612","2505","Mortgage","Fixed Rate","04/19/2020"
"17613","9347","Mortgage","Reverse Mortgage","09/02/2022"
"17614","588","Business Loan","Equipment Financing","06/16/2024"
"17615","9178","Credit Card","Cashback","05/01/2021"
"17616","4080","Retirement Account","Roth IRA","08/04/2020"
"17617","3349","Certificate of Deposit","2-Year","04/13/2020"
"17618","6300","Credit Card","Travel","10/18/2024"
"17619","3832","Business Loan","Line of Credit","11/10/2021"
"17620","9434","Business Loan","Term Loan","04/29/2024"
"17621","8382","Business Loan","Equipment Financing","09/24/2023"
"17622","9173","Credit Card","Cashback","10/03/2024"
"17623","9891","Home Equity Loan","HELOC","11/27/2024"
"17624","1716","Business Loan","Equipment Financing","07/30/2023"
"17625","6451","Student Loan","Consolidation","04/06/2024"
"17626","5434","Investment Account","Self-Directed","11/17/2022"
"17627","1099","Business Loan","Equipment Financing","02/04/2022"
"17628","7097","Credit Card","Travel","08/01/2022"
"17629","2327","Home Equity Loan","Variable Rate","04/19/2024"
"17630","9088","Retirement Account","Roth IRA","03/18/2024"
"17631","6417","Home Equity Loan","Fixed Rate","12/16/2023"
"17632","6981","Business Loan","Term Loan","10/19/2024"
"17633","6764","Auto Loan","Lease","03/22/2022"
"17634","1675","Certificate of Deposit","10-Year","05/19/2021"
"17635","7951","Mortgage","Interest Only","07/01/2023"
"17636","9123","Home Equity Loan","Fixed Rate","06/19/2022"
"17637","8916","Home Equity Loan","HELOC","06/17/2023"
"17638","6050","Mortgage","Reverse Mortgage","08/28/2020"
"17639","1090","Auto Loan","Refinance","07/20/2020"
"17640","4579","Business Loan","Equipment Financing","03/04/2023"
"17641","9128","Student Loan","Federal","02/10/2024"
"17642","156","Savings Account","Regular","02/05/2024"
"17643","9263","Business Loan","SBA Loan","03/01/2021"
"17644","1959","Mortgage","Reverse Mortgage","12/19/2020"
"17645","6345","Personal Loan","Unsecured","01/01/2021"
"17646","5780","Investment Account","Self-Directed","05/11/2024"
"17647","6145","Certificate of Deposit","1-Year","03/25/2020"
"17648","5064","Checking Account","Interest Bearing","03/26/2023"
"17649","3831","Auto Loan","Refinance","12/02/2020"
"17650","9047","Personal Loan","Unsecured","04/29/2023"
"17651","8832","Investment Account","Brokerage","07/20/2022"
"17652","9795","Personal Loan","Home Improvement","07/24/2022"
"17653","6660","Mortgage","Adjustable Rate","03/02/2024"
"17654","442","Retirement Account","IRA","01/21/2020"
"17655","6041","Savings Account","Children's Savings","06/21/2024"
"17656","5926","Retirement Account","IRA","09/12/2024"
"17657","7359","Auto Loan","Used Car","10/17/2021"
"17658","4629","Business Loan","Line of Credit","09/05/2024"
"17659","6371","Student Loan","Federal","05/06/2021"
"17660","9529","Mortgage","Fixed Rate","03/06/2023"
"17661","949","Personal Loan","Secured","06/13/2023"
"17662","8180","Student Loan","Refinance","10/23/2022"
"17663","6116","Investment Account","Managed","01/23/2020"
"17664","460","Personal Loan","Secured","05/20/2020"
"17665","7569","Credit Card","Rewards","11/27/2022"
"17666","4647","Personal Loan","Debt Consolidation","03/31/2023"
"17667","393","Credit Card","Business","08/09/2020"
"17668","1788","Retirement Account","Roth IRA","01/12/2022"
"17669","7375","Personal Loan","Home Improvement","12/04/2023"
"17670","1139","Auto Loan","New Car","01/20/2020"
"17671","4742","Personal Loan","Secured","04/30/2024"
"17672","7419","Home Equity Loan","HELOC","01/30/2023"
"17673","6363","Mortgage","Interest Only","01/20/2025"
"17674","2455","Credit Card","Cashback","06/23/2022"
"17675","9659","Investment Account","Robo Advisor","02/19/2024"
"17676","3675","Certificate of Deposit","5-Year","08/23/2023"
"17677","1378","Checking Account","Premium","12/16/2022"
"17678","6702","Investment Account","Managed","02/14/2025"
"17679","2598","Business Loan","Term Loan","11/08/2021"
"17680","142","Credit Card","Travel","02/02/2025"
"17681","2660","Auto Loan","Used Car","03/09/2023"
"17682","4597","Home Equity Loan","Fixed Rate","02/06/2024"
"17683","9032","Student Loan","Private","04/26/2020"
"17684","5662","Mortgage","Adjustable Rate","03/07/2023"
"17685","6143","Business Loan","SBA Loan","11/16/2020"
"17686","5627","Credit Card","Travel","09/24/2020"
"17687","8788","Credit Card","Rewards","03/11/2021"
"17688","8473","Auto Loan","Lease","02/04/2022"
"17689","424","Auto Loan","Refinance","12/10/2022"
"17690","7000","Auto Loan","Used Car","09/08/2022"
"17691","4250","Savings Account","Money Market","11/15/2020"
"17692","1751","Mortgage","Interest Only","09/16/2024"
"17693","4758","Home Equity Loan","Variable Rate","06/16/2024"
"17694","1968","Student Loan","Refinance","04/03/2024"
"17695","4089","Credit Card","Travel","08/20/2024"
"17696","4179","Home Equity Loan","Fixed Rate","01/01/2022"
"17697","7790","Student Loan","Private","10/14/2024"
"17698","2947","Certificate of Deposit","10-Year","09/23/2023"
"17699","9642","Checking Account","Interest Bearing","01/14/2022"
"17700","5395","Credit Card","Business","01/24/2020"
"17701","7881","Checking Account","Senior","07/29/2023"
"17702","5076","Business Loan","Line of Credit","11/25/2022"
"17703","7231","Certificate of Deposit","10-Year","05/24/2022"
"17704","1532","Certificate of Deposit","5-Year","04/03/2022"
"17705","2991","Checking Account","Interest Bearing","12/20/2021"
"17706","7156","Personal Loan","Secured","04/05/2022"
"17707","4494","Retirement Account","Roth IRA","03/03/2024"
"17708","9336","Business Loan","Equipment Financing","06/27/2021"
"17709","934","Certificate of Deposit","5-Year","09/14/2020"
"17710","1461","Credit Card","Cashback","09/23/2023"
"17711","2724","Retirement Account","Roth IRA","06/25/2020"
"17712","286","Business Loan","Line of Credit","02/29/2024"
"17713","265","Certificate of Deposit","10-Year","12/24/2023"
"17714","6817","Mortgage","Fixed Rate","02/25/2024"
"17715","1763","Checking Account","Interest Bearing","08/17/2021"
"17716","41","Mortgage","Reverse Mortgage","06/08/2022"
"17717","5828","Certificate of Deposit","2-Year","01/20/2025"
"17718","8260","Credit Card","Business","10/31/2024"
"17719","988","Auto Loan","Refinance","09/24/2020"
"17720","7805","Home Equity Loan","Variable Rate","12/17/2021"
"17721","7790","Student Loan","Federal","03/22/2021"
"17722","5718","Business Loan","SBA Loan","11/05/2021"
"17723","3199","Auto Loan","New Car","08/27/2020"
"17724","5375","Business Loan","Equipment Financing","04/26/2020"
"17725","4791","Home Equity Loan","Fixed Rate","05/28/2024"
"17726","7184","Investment Account","Brokerage","11/30/2023"
"17727","2525","Certificate of Deposit","5-Year","09/22/2020"
"17728","9278","Retirement Account","Roth IRA","08/22/2023"
"17729","2480","Mortgage","Adjustable Rate","12/13/2023"
"17730","9886","Auto Loan","Refinance","10/17/2021"
"17731","5155","Checking Account","Interest Bearing","03/14/2022"
"17732","779","Checking Account","Basic","05/15/2024"
"17733","9778","Credit Card","Business","08/09/2021"
"17734","1493","Credit Card","Rewards","11/06/2022"
"17735","661","Student Loan","Private","02/23/2025"
"17736","1349","Business Loan","Equipment Financing","01/12/2020"
"17737","9492","Retirement Account","Simple IRA","05/29/2021"
"17738","7852","Investment Account","Robo Advisor","06/01/2022"
"17739","7157","Investment Account","Self-Directed","08/07/2021"
"17740","2045","Mortgage","Reverse Mortgage","03/23/2020"
"17741","7369","Credit Card","Travel","08/09/2024"
"17742","3517","Investment Account","Managed","01/17/2021"
"17743","9251","Checking Account","Basic","09/17/2021"
"17744","9169","Investment Account","Self-Directed","03/24/2020"
"17745","4578","Mortgage","Adjustable Rate","05/29/2024"
"17746","728","Home Equity Loan","Variable Rate","09/10/2022"
"17747","7469","Mortgage","Reverse Mortgage","12/18/2024"
"17748","343","Business Loan","Term Loan","05/27/2021"
"17749","1448","Business Loan","SBA Loan","05/07/2024"
"17750","6582","Mortgage","Reverse Mortgage","03/12/2024"
"17751","6318","Home Equity Loan","Variable Rate","06/20/2020"
"17752","527","Savings Account","Children's Savings","05/05/2021"
"17753","6749","Student Loan","Federal","09/22/2020"
"17754","406","Checking Account","Interest Bearing","01/22/2024"
"17755","7987","Student Loan","Consolidation","10/28/2022"
"17756","9766","Personal Loan","Debt Consolidation","05/24/2020"
"17757","3741","Personal Loan","Home Improvement","09/29/2024"
"17758","1847","Auto Loan","New Car","11/21/2024"
"17759","1479","Mortgage","Adjustable Rate","03/04/2023"
"17760","772","Personal Loan","Unsecured","09/28/2021"
"17761","5526","Auto Loan","New Car","04/10/2022"
"17762","8771","Credit Card","Cashback","05/12/2022"
"17763","194","Certificate of Deposit","2-Year","12/15/2023"
"17764","2008","Personal Loan","Home Improvement","03/08/2020"
"17765","1186","Investment Account","Managed","05/18/2024"
"17766","2395","Personal Loan","Debt Consolidation","07/01/2023"
"17767","9985","Checking Account","Interest Bearing","02/13/2022"
"17768","9303","Credit Card","Rewards","02/03/2021"
"17769","4006","Business Loan","Equipment Financing","10/11/2023"
"17770","7430","Mortgage","Fixed Rate","10/28/2024"
"17771","2262","Credit Card","Cashback","02/20/2022"
"17772","3737","Home Equity Loan","HELOC","09/06/2020"
"17773","6717","Checking Account","Interest Bearing","04/02/2023"
"17774","4876","Student Loan","Private","06/03/2022"
"17775","8922","Credit Card","Rewards","02/07/2025"
"17776","4379","Savings Account","Children's Savings","07/14/2023"
"17777","7816","Student Loan","Refinance","01/18/2021"
"17778","3452","Student Loan","Refinance","11/09/2023"
"17779","7617","Personal Loan","Home Improvement","07/12/2023"
"17780","9837","Retirement Account","401K","06/20/2021"
"17781","2801","Credit Card","Travel","06/27/2024"
"17782","8334","Certificate of Deposit","10-Year","02/21/2022"
"17783","5411","Savings Account","Children's Savings","11/23/2024"
"17784","1456","Savings Account","Children's Savings","07/23/2021"
"17785","6893","Credit Card","Rewards","01/24/2020"
"17786","5809","Business Loan","SBA Loan","05/26/2024"
"17787","6797","Retirement Account","Simple IRA","10/27/2023"
"17788","4797","Savings Account","High Yield","06/16/2024"
"17789","5094","Student Loan","Federal","08/24/2022"
"17790","1326","Investment Account","Managed","02/24/2023"
"17791","4977","Investment Account","Self-Directed","04/12/2023"
"17792","9406","Home Equity Loan","Variable Rate","01/18/2020"
"17793","1160","Mortgage","Reverse Mortgage","01/14/2024"
"17794","4651","Certificate of Deposit","2-Year","12/22/2022"
"17795","4988","Personal Loan","Debt Consolidation","07/04/2024"
"17796","4698","Certificate of Deposit","5-Year","03/21/2023"
"17797","341","Checking Account","Interest Bearing","02/18/2025"
"17798","3829","Mortgage","Reverse Mortgage","08/21/2024"
"17799","1969","Investment Account","Robo Advisor","04/18/2021"
"17800","704","Student Loan","Consolidation","03/10/2024"
"17801","5483","Savings Account","Children's Savings","11/09/2024"
"17802","6377","Business Loan","Equipment Financing","01/19/2022"
"17803","1801","Credit Card","Cashback","01/08/2025"
"17804","5464","Checking Account","Interest Bearing","10/28/2022"
"17805","4913","Certificate of Deposit","10-Year","08/11/2020"
"17806","4649","Business Loan","Term Loan","07/18/2020"
"17807","856","Business Loan","Term Loan","05/12/2020"
"17808","2867","Certificate of Deposit","10-Year","04/27/2022"
"17809","183","Savings Account","Regular","06/22/2021"
"17810","3113","Personal Loan","Secured","01/16/2021"
"17811","5671","Business Loan","Term Loan","04/29/2023"
"17812","4493","Personal Loan","Home Improvement","08/18/2020"
"17813","5824","Checking Account","Basic","12/05/2021"
"17814","1518","Certificate of Deposit","10-Year","07/28/2021"
"17815","5003","Savings Account","High Yield","06/19/2022"
"17816","1357","Home Equity Loan","Variable Rate","09/08/2023"
"17817","3630","Business Loan","Equipment Financing","02/21/2020"
"17818","3629","Personal Loan","Debt Consolidation","12/02/2020"
"17819","8211","Checking Account","Premium","09/19/2022"
"17820","6133","Business Loan","Equipment Financing","08/17/2021"
"17821","9325","Business Loan","Line of Credit","11/28/2020"
"17822","6589","Investment Account","Robo Advisor","12/29/2023"
"17823","3312","Checking Account","Interest Bearing","11/12/2024"
"17824","6049","Personal Loan","Home Improvement","11/13/2021"
"17825","6247","Home Equity Loan","Fixed Rate","11/25/2021"
"17826","988","Credit Card","Business","04/18/2021"
"17827","3322","Personal Loan","Debt Consolidation","03/19/2022"
"17828","4616","Checking Account","Interest Bearing","08/21/2024"
"17829","8366","Certificate of Deposit","1-Year","03/10/2024"
"17830","3742","Certificate of Deposit","5-Year","03/13/2022"
"17831","3053","Retirement Account","Roth IRA","12/20/2021"
"17832","6575","Credit Card","Rewards","04/04/2022"
"17833","727","Investment Account","Self-Directed","12/02/2023"
"17834","3761","Personal Loan","Debt Consolidation","01/18/2025"
"17835","5807","Savings Account","Regular","03/08/2022"
"17836","1876","Certificate of Deposit","5-Year","01/13/2021"
"17837","6994","Student Loan","Refinance","02/02/2022"
"17838","4034","Checking Account","Premium","12/21/2021"
"17839","5444","Savings Account","Children's Savings","07/23/2020"
"17840","990","Business Loan","SBA Loan","12/23/2020"
"17841","3745","Home Equity Loan","HELOC","09/05/2020"
"17842","8612","Certificate of Deposit","2-Year","06/21/2022"
"17843","594","Mortgage","Reverse Mortgage","06/23/2022"
"17844","1775","Personal Loan","Unsecured","03/18/2023"
"17845","936","Savings Account","Children's Savings","10/31/2021"
"17846","3809","Certificate of Deposit","10-Year","02/17/2024"
"17847","332","Personal Loan","Unsecured","09/04/2021"
"17848","7923","Certificate of Deposit","1-Year","02/28/2022"
"17849","2703","Mortgage","Adjustable Rate","07/31/2022"
"17850","5890","Personal Loan","Secured","09/03/2023"
"17851","5055","Certificate of Deposit","1-Year","05/25/2021"
"17852","3869","Personal Loan","Home Improvement","10/13/2020"
"17853","4201","Checking Account","Basic","01/22/2021"
"17854","202","Savings Account","Money Market","02/16/2022"
"17855","2498","Student Loan","Refinance","12/26/2024"
"17856","1843","Certificate of Deposit","2-Year","01/03/2022"
"17857","9102","Credit Card","Travel","09/27/2022"
"17858","4659","Savings Account","High Yield","06/21/2022"
"17859","7545","Auto Loan","Used Car","05/22/2020"
"17860","7719","Credit Card","Rewards","11/27/2023"
"17861","771","Retirement Account","Simple IRA","08/08/2021"
"17862","3156","Credit Card","Cashback","04/05/2023"
