CensusDateKey,CensusDateDate,CensusDateDayInQuarter,CensusDateDayName,CensusDateDayNameAbbrevation,CensusDateDayOfMonth,CensusDateDayOfWeek,CensusDateDayOfWeekInMonth,CensusDateDayOfYear,CensusDateFirstDayOfMonth,CensusDateFirstDayOfQuarter,CensusDateFirstDayofYear,CensusDateHoliday,CensusDateIsHoliday,CensusDateIsWeekday,CensusDateIsWeekend,CensusDateLastDayOfQuarter,CensusDateLastDayofMonth,CensusDateLastDayofYear,CensusDateMonth,CensusDateMonthAbbrevation,CensusDateMonthName,CensusDateMonthOfQuarter,CensusDateQuarter,CensusDateQuarterName,CensusDateQuarterShortName,CensusDateWeekOfMonth,CensusDateWeekOfQuarter,CensusDateWeekOfYear,CensusDateYYYYMM,CensusDateYear,CensusDateYearAndQuarter,CensusDateYearMonth,CensusDateYearName,CensusDateFirstDayOfFiscalYear,CensusDateFiscalDateKey,CensusDateFiscalDayOfYear,CensusDateFiscalMonth,CensusDateFiscalQuarter,CensusDateFiscalQuarterName,CensusDateFiscalWeekOfYear,CensusDateFiscalYear,CensusDateIsFirstDayOfFiscalYear,CensusDateIsLastOfFiscalYear,CensusDateLastDayOfFiscalYear
20220906,2022-09-06 00:00:00,68,Tuesday,Tue,6,3,1,249,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,1,10,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220906,341,12,4,Q4,49,FY2022,0,0,2022-09-30 00:00:00
20220907,2022-09-07 00:00:00,69,Wednesday,Wed,7,4,1,250,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,1,10,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220907,342,12,4,Q4,49,FY2022,0,0,2022-09-30 00:00:00
20220908,2022-09-08 00:00:00,70,Thursday,Thu,8,5,2,251,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,10,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220908,343,12,4,Q4,49,FY2022,0,0,2022-09-30 00:00:00
20220909,2022-09-09 00:00:00,71,Friday,Fri,9,6,2,252,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220909,344,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220910,2022-09-10 00:00:00,72,Saturday,Sat,10,7,2,253,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220910,345,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220911,2022-09-11 00:00:00,73,Sunday,Sun,11,1,2,254,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,36,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220911,346,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220912,2022-09-12 00:00:00,74,Monday,Mon,12,2,2,255,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220912,347,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220913,2022-09-13 00:00:00,75,Tuesday,Tue,13,3,2,256,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220913,348,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220914,2022-09-14 00:00:00,76,Wednesday,Wed,14,4,2,257,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,2,11,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220914,349,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220915,2022-09-15 00:00:00,77,Thursday,Thu,15,5,3,258,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,11,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220915,350,12,4,Q4,50,FY2022,0,0,2022-09-30 00:00:00
20220916,2022-09-16 00:00:00,78,Friday,Fri,16,6,3,259,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220916,351,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220917,2022-09-17 00:00:00,79,Saturday,Sat,17,7,3,260,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220917,352,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220918,2022-09-18 00:00:00,80,Sunday,Sun,18,1,3,261,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,37,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220918,353,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220919,2022-09-19 00:00:00,81,Monday,Mon,19,2,3,262,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220919,354,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220920,2022-09-20 00:00:00,82,Tuesday,Tue,20,3,3,263,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220920,355,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220921,2022-09-21 00:00:00,83,Wednesday,Wed,21,4,3,264,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,3,12,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220921,356,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220922,2022-09-22 00:00:00,84,Thursday,Thu,22,5,4,265,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,12,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220922,357,12,4,Q4,51,FY2022,0,0,2022-09-30 00:00:00
20220923,2022-09-23 00:00:00,85,Friday,Fri,23,6,4,266,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220923,358,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220924,2022-09-24 00:00:00,86,Saturday,Sat,24,7,4,267,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220924,359,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220925,2022-09-25 00:00:00,87,Sunday,Sun,25,1,4,268,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,38,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220925,360,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220926,2022-09-26 00:00:00,88,Monday,Mon,26,2,4,269,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,39,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220926,361,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220927,2022-09-27 00:00:00,89,Tuesday,Tue,27,3,4,270,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,39,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220927,362,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220928,2022-09-28 00:00:00,90,Wednesday,Wed,28,4,4,271,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,4,13,39,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220928,363,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220929,2022-09-29 00:00:00,91,Thursday,Thu,29,5,5,272,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,5,13,39,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220929,364,12,4,Q4,52,FY2022,0,0,2022-09-30 00:00:00
20220930,2022-09-30 00:00:00,92,Friday,Fri,30,6,5,273,2022-09-01 00:00:00,2022-07-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-09-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,9,Sep,September,3,3,Third,Q3,5,14,39,2022/09,2022,2022/Q3,2022/Sep,CY 2022,2021-10-01 00:00:00,20220930,365,12,4,Q4,53,FY2022,0,1,2022-09-30 00:00:00
20221001,2022-10-01 00:00:00,1,Saturday,Sat,1,7,1,274,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,39,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221001,1,1,1,Q1,1,FY2023,1,0,2023-09-30 00:00:00
20221002,2022-10-02 00:00:00,2,Sunday,Sun,2,1,1,275,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,39,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221002,2,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221003,2022-10-03 00:00:00,3,Monday,Mon,3,2,1,276,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221003,3,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221004,2022-10-04 00:00:00,4,Tuesday,Tue,4,3,1,277,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221004,4,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221005,2022-10-05 00:00:00,5,Wednesday,Wed,5,4,1,278,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221005,5,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221006,2022-10-06 00:00:00,6,Thursday,Thu,6,5,1,279,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221006,6,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221007,2022-10-07 00:00:00,7,Friday,Fri,7,6,1,280,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,1,1,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221007,7,1,1,Q1,1,FY2023,0,0,2023-09-30 00:00:00
20221008,2022-10-08 00:00:00,8,Saturday,Sat,8,7,2,281,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221008,8,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221009,2022-10-09 00:00:00,9,Sunday,Sun,9,1,2,282,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,40,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221009,9,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221010,2022-10-10 00:00:00,10,Monday,Mon,10,2,2,283,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221010,10,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221011,2022-10-11 00:00:00,11,Tuesday,Tue,11,3,2,284,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221011,11,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221012,2022-10-12 00:00:00,12,Wednesday,Wed,12,4,2,285,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221012,12,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221013,2022-10-13 00:00:00,13,Thursday,Thu,13,5,2,286,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221013,13,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221014,2022-10-14 00:00:00,14,Friday,Fri,14,6,2,287,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,2,2,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221014,14,1,1,Q1,2,FY2023,0,0,2023-09-30 00:00:00
20221015,2022-10-15 00:00:00,15,Saturday,Sat,15,7,3,288,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221015,15,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221016,2022-10-16 00:00:00,16,Sunday,Sun,16,1,3,289,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,41,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221016,16,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221017,2022-10-17 00:00:00,17,Monday,Mon,17,2,3,290,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221017,17,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221018,2022-10-18 00:00:00,18,Tuesday,Tue,18,3,3,291,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221018,18,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221019,2022-10-19 00:00:00,19,Wednesday,Wed,19,4,3,292,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221019,19,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221020,2022-10-20 00:00:00,20,Thursday,Thu,20,5,3,293,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221020,20,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221021,2022-10-21 00:00:00,21,Friday,Fri,21,6,3,294,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,3,3,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221021,21,1,1,Q1,3,FY2023,0,0,2023-09-30 00:00:00
20221022,2022-10-22 00:00:00,22,Saturday,Sat,22,7,4,295,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221022,22,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221023,2022-10-23 00:00:00,23,Sunday,Sun,23,1,4,296,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,42,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221023,23,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221024,2022-10-24 00:00:00,24,Monday,Mon,24,2,4,297,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221024,24,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221025,2022-10-25 00:00:00,25,Tuesday,Tue,25,3,4,298,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221025,25,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221026,2022-10-26 00:00:00,26,Wednesday,Wed,26,4,4,299,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221026,26,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221027,2022-10-27 00:00:00,27,Thursday,Thu,27,5,4,300,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221027,27,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221028,2022-10-28 00:00:00,28,Friday,Fri,28,6,4,301,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,4,4,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221028,28,1,1,Q1,4,FY2023,0,0,2023-09-30 00:00:00
20221029,2022-10-29 00:00:00,29,Saturday,Sat,29,7,5,302,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,5,5,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221029,29,1,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
20221030,2022-10-30 00:00:00,30,Sunday,Sun,30,1,5,303,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,5,5,43,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221030,30,1,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
20221031,2022-10-31 00:00:00,31,Monday,Mon,31,2,5,304,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-10-31 00:00:00,2022-12-31 00:00:00,10,Oct,October,1,4,Fourth,Q4,5,5,44,2022/10,2022,2022/Q4,2022/Oct,CY 2022,2022-10-01 00:00:00,20221031,31,1,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
20221101,2022-11-01 00:00:00,32,Tuesday,Tue,1,3,1,305,2022-11-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00,11,Nov,November,2,4,Fourth,Q4,1,5,44,2022/11,2022,2022/Q4,2022/Nov,CY 2022,2022-10-01 00:00:00,20221101,32,2,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
20221102,2022-11-02 00:00:00,33,Wednesday,Wed,2,4,1,306,2022-11-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00,11,Nov,November,2,4,Fourth,Q4,1,5,44,2022/11,2022,2022/Q4,2022/Nov,CY 2022,2022-10-01 00:00:00,20221102,33,2,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
20221103,2022-11-03 00:00:00,34,Thursday,Thu,3,5,1,307,2022-11-01 00:00:00,2022-10-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-12-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00,11,Nov,November,2,4,Fourth,Q4,1,5,44,2022/11,2022,2022/Q4,2022/Nov,CY 2022,2022-10-01 00:00:00,20221103,34,2,1,Q1,5,FY2023,0,0,2023-09-30 00:00:00
