"TransactionID","CustomerID","Product","Variation","Rating"
"27794","8336","Home Equity Loan","Fixed Rate","4.2"
"27795","8336","Investment Account","Self-Directed","3.2"
"27796","8336","Student Loan","Federal","4.6"
"27797","4981","Personal Loan","Debt Consolidation","4.2"
"27798","4981","Savings Account","High Yield","3.0"
"27799","7267","Student Loan","Federal","5.0"
"27800","7267","Home Equity Loan","HELOC","5.0"
"27801","4492","Auto Loan","New Car","5.0"
"27802","4492","Student Loan","Refinance","4.2"
"27803","7193","Investment Account","Managed","3.1"
"27804","7193","Auto Loan","New Car","3.0"
"27805","5589","Personal Loan","Home Improvement","3.5"
"27806","5589","Checking Account","Interest Bearing","4.5"
"27807","5589","Certificate of Deposit","10-Year","5.0"
"27808","7652","Auto Loan","Used Car","3.3"
"27809","7652","Student Loan","Refinance","4.8"
"27810","3637","Retirement Account","SEP IRA","2.4"
"27811","3637","Auto Loan","New Car","3.3"
"27812","3637","Home Equity Loan","HELOC","4.6"
"27813","1168","Student Loan","Refinance","5.0"
"27814","1168","Investment Account","Managed","4.9"
"27815","1063","Home Equity Loan","Variable Rate","4.3"
"27816","2157","Retirement Account","IRA","5.0"
"27817","2157","Home Equity Loan","Fixed Rate","4.8"
"27818","2157","Student Loan","Private","3.9"
"27819","7861","Mortgage","Adjustable Rate","4.0"
"27820","7861","Business Loan","Term Loan","3.5"
"27821","5162","Certificate of Deposit","1-Year","3.8"
"27822","5162","Personal Loan","Debt Consolidation","2.7"
"27823","5162","Checking Account","Senior","2.7"
"27824","5306","Business Loan","Line of Credit","5.0"
"27825","5306","Mortgage","Balloon Payment","3.1"
"27826","6542","Mortgage","Fixed Rate","4.3"
"27827","6542","Credit Card","Cashback","4.3"
"27828","6542","Business Loan","Term Loan","4.6"
"27829","4730","Savings Account","Regular","3.9"
"27830","4730","Personal Loan","Home Improvement","4.3"
"27831","9349","Business Loan","Equipment Financing","3.6"
"27832","9349","Mortgage","Reverse Mortgage","3.7"
"27833","9349","Credit Card","Travel","4.1"
"27834","7331","Savings Account","Regular","5.0"
"27835","7331","Personal Loan","Unsecured","3.0"
"27836","5335","Home Equity Loan","HELOC","4.5"
"27837","5335","Student Loan","Refinance","3.9"
"27838","8925","Mortgage","Reverse Mortgage","4.7"
"27839","8925","Business Loan","Equipment Financing","4.5"
"27840","8925","Credit Card","Balance Transfer","3.3"
"27841","4331","Student Loan","Federal","3.5"
"27842","4331","Home Equity Loan","Fixed Rate","2.2"
"27843","8011","Business Loan","Line of Credit","4.3"
"27844","8011","Credit Card","Balance Transfer","3.8"
"27845","8011","Mortgage","Fixed Rate","4.7"
"27846","6802","Personal Loan","Debt Consolidation","4.0"
"27847","6802","Savings Account","High Yield","4.1"
"27848","4847","Credit Card","Rewards","3.7"
"27849","4847","Mortgage","Reverse Mortgage","4.2"
"27850","6732","Savings Account","Money Market","4.3"
"27851","6732","Checking Account","Student","4.4"
"27852","6732","Personal Loan","Unsecured","4.4"
"27853","7242","Investment Account","Robo Advisor","4.0"
"27854","7242","Auto Loan","Refinance","4.2"
"27855","954","Investment Account","Managed","3.3"
"27856","2540","Student Loan","Federal","4.5"
"27857","2540","Auto Loan","Refinance","4.3"
"27858","7057","Personal Loan","Debt Consolidation","4.1"
"27859","7057","Checking Account","Interest Bearing","3.6"
"27860","1543","Checking Account","Interest Bearing","4.6"
"27861","1543","Certificate of Deposit","3-Month","3.9"
"27862","5294","Student Loan","Private","4.3"
"27863","5294","Auto Loan","Lease","4.4"
"27864","5294","Home Equity Loan","Variable Rate","2.9"
"27865","1192","Certificate of Deposit","2-Year","4.2"
"27866","1192","Personal Loan","Debt Consolidation","3.8"
"27867","1192","Checking Account","Senior","4.6"
"27868","6314","Home Equity Loan","Fixed Rate","3.6"
"27869","6314","Retirement Account","401K","3.8"
"27870","6939","Credit Card","Business","3.4"
"27871","6939","Business Loan","Equipment Financing","3.3"
"27872","6939","Mortgage","Interest Only","5.0"
"27873","2682","Checking Account","Basic","4.8"
"27874","2682","Savings Account","Money Market","2.8"
"27875","2682","Certificate of Deposit","3-Month","4.3"
"27876","9410","Credit Card","Balance Transfer","4.7"
"27877","9410","Business Loan","Equipment Financing","3.7"
"27878","1541","Investment Account","Self-Directed","3.5"
"27879","1541","Student Loan","Consolidation","2.7"
"27880","6173","Certificate of Deposit","1-Year","4.7"
"27881","6173","Savings Account","Regular","4.3"
"27882","5542","Home Equity Loan","Fixed Rate","3.8"
"27883","5542","Retirement Account","IRA","5.0"
"27884","5542","Student Loan","Consolidation","3.8"
"27885","9581","Auto Loan","Lease","3.8"
"27886","1366","Credit Card","Business","4.3"
"27887","1366","Business Loan","Equipment Financing","4.9"
"27888","1366","Mortgage","Balloon Payment","4.4"
"27889","8692","Retirement Account","Simple IRA","4.7"
"27890","8692","Auto Loan","Lease","4.3"
"27891","9873","Checking Account","Premium","3.4"
"27892","9873","Certificate of Deposit","1-Year","4.0"
"27893","8703","Business Loan","Line of Credit","5.0"
"27894","8703","Mortgage","Interest Only","4.8"
"27895","7495","Personal Loan","Secured","4.8"
"27896","7495","Certificate of Deposit","3-Month","4.0"
"27897","4313","Retirement Account","401K","2.3"
"27898","4313","Home Equity Loan","HELOC","3.6"
"27899","1325","Investment Account","Self-Directed","4.7"
"27900","1325","Student Loan","Refinance","3.0"
"27901","9348","Certificate of Deposit","3-Month","4.2"
"27902","9348","Savings Account","Money Market","3.5"
"27903","3142","Credit Card","Balance Transfer","4.3"
"27904","3142","Mortgage","Adjustable Rate","3.3"
"27905","7420","Mortgage","Fixed Rate","4.2"
"27906","7420","Business Loan","SBA Loan","3.6"
"27907","3487","Personal Loan","Unsecured","4.3"
"27908","3487","Savings Account","Regular","3.1"
"27909","3487","Checking Account","Senior","3.5"
"27910","1811","Home Equity Loan","Variable Rate","3.6"
"27911","1811","Retirement Account","IRA","4.9"
"27912","6589","Investment Account","Self-Directed","4.2"
"27913","6589","Auto Loan","Refinance","3.6"
"27914","2924","Retirement Account","IRA","4.5"
"27915","2924","Auto Loan","Used Car","4.0"
"27916","2924","Student Loan","Consolidation","3.3"
"27917","5302","Credit Card","Student","4.3"
"27918","5302","Mortgage","Balloon Payment","5.0"
"27919","5302","Business Loan","Line of Credit","4.3"
"27920","4187","Credit Card","Student","4.6"
"27921","4187","Mortgage","Adjustable Rate","3.2"
"27922","4187","Business Loan","Line of Credit","3.8"
"27923","8906","Home Equity Loan","HELOC","3.0"
"27924","8906","Investment Account","Managed","3.1"
"27925","5978","Home Equity Loan","Fixed Rate","4.4"
"27926","5978","Retirement Account","IRA","3.8"
"27927","4269","Certificate of Deposit","3-Month","4.3"
"27928","4269","Personal Loan","Unsecured","3.9"
"27929","4269","Savings Account","Regular","4.8"
"27930","4749","Investment Account","Robo Advisor","4.2"
"27931","4850","Business Loan","Line of Credit","3.6"
"27932","9436","Personal Loan","Home Improvement","3.5"
"27933","3710","Business Loan","Equipment Financing","5.0"
"27934","3710","Mortgage","Reverse Mortgage","3.9"
"27935","9274","Savings Account","High Yield","4.1"
"27936","9274","Checking Account","Interest Bearing","4.3"
"27937","6620","Auto Loan","Lease","4.4"
"27938","6620","Investment Account","Self-Directed","4.7"
"27939","8648","Business Loan","SBA Loan","3.6"
"27940","8648","Credit Card","Balance Transfer","3.8"
"27941","9087","Credit Card","Balance Transfer","3.8"
"27942","9087","Business Loan","Equipment Financing","4.3"
"27943","9577","Student Loan","Refinance","3.0"
"27944","9577","Home Equity Loan","Fixed Rate","4.2"
"27945","3073","Savings Account","Children's Savings","4.8"
"27946","3073","Personal Loan","Secured","3.1"
"27947","6531","Mortgage","Hybrid Rate","4.7"
"27948","6531","Credit Card","Secured","5.0"
"27949","505","Credit Card","Rewards","4.2"
"27950","505","Business Loan","Equipment Financing","3.7"
"27951","1215","Business Loan","Line of Credit","4.2"
"27952","1215","Credit Card","Business","3.2"
"27953","1215","Mortgage","Reverse Mortgage","3.5"
"27954","1532","Certificate of Deposit","10-Year","4.1"
"27955","1532","Savings Account","Regular","3.8"
"27956","1532","Personal Loan","Debt Consolidation","3.2"
"27957","7577","Auto Loan","New Car","4.4"
"27958","7577","Home Equity Loan","HELOC","3.7"
"27959","7577","Retirement Account","401K","4.2"
"27960","824","Credit Card","Balance Transfer","4.0"
"27961","824","Business Loan","Line of Credit","4.1"
"27962","929","Mortgage","Balloon Payment","3.6"
"27963","929","Business Loan","Equipment Financing","3.0"
"27964","5030","Student Loan","Federal","3.7"
"27965","5030","Auto Loan","Used Car","4.1"
"27966","134","Mortgage","Balloon Payment","4.0"
"27967","134","Credit Card","Balance Transfer","4.3"
"27968","134","Business Loan","Line of Credit","4.4"
"27969","2106","Personal Loan","Secured","3.5"
"27970","2106","Savings Account","Regular","3.5"
"27971","2106","Certificate of Deposit","2-Year","3.9"
"27972","3628","Certificate of Deposit","2-Year","3.9"
"27973","6317","Investment Account","Brokerage","4.6"
"27974","6317","Student Loan","Consolidation","4.7"
"27975","1853","Business Loan","Equipment Financing","3.5"
"27976","1853","Credit Card","Secured","5.0"
"27977","1853","Mortgage","Hybrid Rate","4.6"
"27978","4911","Auto Loan","Refinance","4.4"
"27979","4911","Student Loan","Private","4.7"
"27980","4176","Retirement Account","401K","4.2"
"27981","4176","Auto Loan","Used Car","4.1"
"27982","4176","Home Equity Loan","Variable Rate","5.0"
"27983","5349","Retirement Account","Simple IRA","3.4"
"27984","5349","Home Equity Loan","HELOC","4.1"
"27985","5349","Student Loan","Refinance","4.3"
"27986","9443","Certificate of Deposit","6-Month","4.7"
"27987","9443","Personal Loan","Secured","4.1"
"27988","6191","Auto Loan","Used Car","4.4"
"27989","6191","Home Equity Loan","HELOC","3.8"
"27990","1257","Savings Account","High Yield","3.8"
"27991","1257","Certificate of Deposit","2-Year","3.6"
"27992","1257","Personal Loan","Home Improvement","4.4"
"27993","3377","Mortgage","Interest Only","3.5"
"27994","3377","Business Loan","Term Loan","5.0"
"27995","5646","Savings Account","Regular","3.4"
"27996","5646","Certificate of Deposit","1-Year","3.2"
"27997","3487","Checking Account","Premium","3.7"
"27998","3487","Certificate of Deposit","5-Year","4.0"
"27999","3487","Savings Account","Money Market","4.4"
"28000","3585","Credit Card","Student","3.4"
"28001","3585","Business Loan","Equipment Financing","3.0"
"28002","9589","Home Equity Loan","Fixed Rate","4.1"
"28003","9589","Investment Account","Self-Directed","3.5"
"28004","8054","Mortgage","Balloon Payment","3.4"
"28005","8054","Credit Card","Rewards","2.7"
"28006","8054","Business Loan","Equipment Financing","3.9"
"28007","3331","Student Loan","Consolidation","3.7"
"28008","3331","Investment Account","Robo Advisor","5.0"
"28009","3331","Retirement Account","Roth IRA","3.9"
"28010","2704","Savings Account","Money Market","4.6"
"28011","8663","Personal Loan","Home Improvement","3.7"
"28012","8121","Investment Account","Managed","3.3"
"28013","8121","Retirement Account","IRA","5.0"
"28014","7115","Auto Loan","Used Car","3.6"
"28015","7115","Student Loan","Consolidation","4.4"
"28016","7115","Home Equity Loan","HELOC","2.6"
"28017","1354","Savings Account","Regular","3.6"
"28018","1354","Personal Loan","Home Improvement","4.2"
"28019","1354","Checking Account","Student","4.4"
"28020","5064","Personal Loan","Debt Consolidation","4.0"
"28021","5064","Certificate of Deposit","10-Year","4.3"
"28022","5064","Savings Account","Money Market","3.8"
"28023","8550","Certificate of Deposit","1-Year","5.0"
"28024","8550","Checking Account","Premium","4.9"
"28025","7576","Credit Card","Balance Transfer","4.5"
"28026","7576","Business Loan","Term Loan","3.6"
"28027","7576","Mortgage","Hybrid Rate","4.7"
"28028","668","Credit Card","Rewards","3.1"
"28029","668","Mortgage","Reverse Mortgage","4.0"
"28030","4469","Credit Card","Student","4.4"
"28031","4469","Business Loan","Term Loan","2.7"
"28032","9338","Auto Loan","New Car","4.7"
"28033","6820","Certificate of Deposit","3-Month","3.6"
"28034","6820","Personal Loan","Unsecured","4.4"
"28035","3720","Mortgage","Fixed Rate","3.7"
"28036","3720","Credit Card","Cashback","5.0"
"28037","2746","Home Equity Loan","HELOC","3.9"
"28038","2746","Retirement Account","Simple IRA","3.9"
"28039","7484","Mortgage","Interest Only","3.8"
"28040","7484","Credit Card","Business","4.4"
"28041","540","Mortgage","Hybrid Rate","3.2"
"28042","4965","Mortgage","Reverse Mortgage","3.6"
"28043","4965","Business Loan","SBA Loan","4.3"
"28044","4836","Home Equity Loan","Fixed Rate","3.3"
"28045","4836","Retirement Account","IRA","4.2"
"28046","3776","Credit Card","Travel","3.4"
"28047","3776","Mortgage","Fixed Rate","4.2"
"28048","3776","Business Loan","Equipment Financing","4.4"
"28049","6043","Home Equity Loan","HELOC","4.7"
"28050","6043","Investment Account","Managed","3.5"
"28051","6043","Retirement Account","Simple IRA","4.6"
"28052","7103","Certificate of Deposit","1-Year","4.3"
"28053","7103","Checking Account","Student","4.3"
"28054","7313","Mortgage","Fixed Rate","3.9"
"28055","7313","Credit Card","Rewards","3.6"
"28056","7313","Business Loan","Term Loan","3.8"
"28057","5321","Auto Loan","New Car","4.7"
"28058","5321","Student Loan","Refinance","2.9"
"28059","6133","Credit Card","Travel","4.5"
"28060","6133","Mortgage","Reverse Mortgage","4.7"
"28061","7892","Home Equity Loan","HELOC","2.6"
"28062","7892","Investment Account","Self-Directed","3.8"
"28063","2780","Home Equity Loan","HELOC","3.5"
"28064","2780","Retirement Account","Roth IRA","3.9"
"28065","925","Business Loan","SBA Loan","3.8"
"28066","925","Mortgage","Reverse Mortgage","3.4"
"28067","1582","Mortgage","Interest Only","4.2"
"28068","1582","Credit Card","Secured","5.0"
"28069","7715","Investment Account","Brokerage","4.2"
"28070","3325","Mortgage","Hybrid Rate","3.7"
"28071","3325","Business Loan","SBA Loan","4.1"
"28072","5714","Certificate of Deposit","2-Year","2.2"
"28073","5714","Savings Account","High Yield","3.6"
"28074","7027","Auto Loan","Used Car","3.9"
"28075","7027","Student Loan","Private","3.7"
"28076","256","Certificate of Deposit","1-Year","4.5"
"28077","256","Savings Account","Regular","3.9"
"28078","4805","Home Equity Loan","HELOC","2.7"
"28079","4805","Auto Loan","New Car","3.1"
"28080","1839","Investment Account","Robo Advisor","4.3"
"28081","1839","Home Equity Loan","HELOC","3.9"
"28082","10","Auto Loan","Lease","4.4"
"28083","10","Retirement Account","IRA","3.6"
"28084","2872","Home Equity Loan","HELOC","4.7"
"28085","2872","Student Loan","Private","2.9"
"28086","2872","Auto Loan","Refinance","3.8"
"28087","8990","Personal Loan","Home Improvement","4.1"
"28088","8990","Savings Account","Regular","4.7"
"28089","7410","Investment Account","Managed","5.0"
"28090","7410","Retirement Account","SEP IRA","3.6"
"28091","7419","Auto Loan","Used Car","5.0"
"28092","7419","Home Equity Loan","HELOC","3.3"
"28093","5125","Business Loan","Term Loan","2.6"
"28094","5125","Mortgage","Fixed Rate","4.4"
"28095","1016","Credit Card","Business","3.3"
"28096","2194","Credit Card","Cashback","4.6"
"28097","2194","Mortgage","Interest Only","3.2"
"28098","2194","Business Loan","Line of Credit","4.4"
"28099","8416","Savings Account","Regular","4.1"
"28100","8416","Certificate of Deposit","5-Year","3.8"
"28101","7450","Home Equity Loan","Variable Rate","3.9"
"28102","7450","Retirement Account","Roth IRA","3.8"
"28103","4159","Checking Account","Interest Bearing","5.0"
"28104","4159","Personal Loan","Home Improvement","4.6"
"28105","3926","Mortgage","Interest Only","3.5"
"28106","3926","Credit Card","Balance Transfer","3.8"
"28107","6971","Business Loan","Line of Credit","3.9"
"28108","6971","Credit Card","Cashback","4.0"
"28109","6939","Student Loan","Private","4.2"
"28110","4785","Certificate of Deposit","10-Year","4.5"
"28111","4785","Checking Account","Senior","2.7"
