CustomerID,Channel,ResponseRate,PreferenceScore
4160,Direct Mail,0.11,4
4160,Push Notification,0.1,4
4160,Email,0.42,2
4160,Mobile App,0.26,1
4161,Website Chat,0.14,3
4161,In-Person,0.85,1
4161,Email,0.96,2
4161,Push Notification,0.78,1
4162,Direct Mail,0.17,1
4162,Push Notification,0.96,5
4162,Website Chat,0.67,3
4162,Phone,0.91,4
4162,SMS,0.9,3
4163,Website Chat,0.28,5
4163,Phone,0.5,3
4163,Direct Mail,0.86,1
4164,SMS,0.63,2
4164,Email,0.61,5
4164,Website Chat,0.51,2
4164,Mobile App,0.54,5
4164,Push Notification,0.21,2
4164,In-Person,0.51,5
4165,SMS,0.25,1
4165,In-Person,0.25,1
4165,Direct Mail,0.41,1
4165,Website Chat,0.66,2
4166,Direct Mail,0.11,2
4166,Phone,0.9,4
4167,Mobile App,0.63,2
4167,Email,0.52,5
4168,Phone,0.63,3
4168,Direct Mail,0.62,5
4168,In-Person,0.32,4
4168,Website Chat,0.35,1
4168,Mobile App,0.16,4
4169,Phone,0.48,3
4169,Mobile App,0.23,3
4169,SMS,0.82,5
4169,Push Notification,0.24,4
4169,In-Person,0.23,2
4169,Direct Mail,0.38,1
4170,Website Chat,0.57,2
4170,Direct Mail,0.91,1
4170,Mobile App,0.26,3
4171,Mobile App,0.83,4
4171,Direct Mail,0.76,5
4171,In-Person,0.86,5
4171,Email,0.76,3
4172,Phone,0.69,1
4172,Email,0.17,1
4172,Push Notification,0.43,2
4173,Direct Mail,0.13,4
4173,Email,0.47,3
4173,In-Person,0.69,4
4173,Push Notification,0.26,3
4173,Website Chat,0.91,1
4174,Push Notification,0.29,5
4174,Direct Mail,0.43,1
4174,Email,0.72,1
4174,Website Chat,0.3,3
4175,In-Person,0.11,3
4175,Phone,0.88,4
4175,Website Chat,0.77,3
4175,Push Notification,0.43,5
4175,Email,0.83,1
4176,Direct Mail,0.73,3
4176,In-Person,0.46,1
4176,Email,0.15,1
4176,Mobile App,0.2,3
4176,Push Notification,0.87,4
4176,Phone,0.64,2
4177,Push Notification,0.75,1
4177,Website Chat,0.34,3
4177,Mobile App,0.97,5
4178,Email,0.76,3
4178,Website Chat,0.5,1
4178,Push Notification,0.91,5
4178,Direct Mail,0.89,5
4178,In-Person,0.44,5
4179,Push Notification,0.47,4
4179,In-Person,0.98,1
4179,Mobile App,0.92,2
4179,Website Chat,0.39,5
4179,Email,0.68,3
4180,Mobile App,0.44,3
4180,Website Chat,0.95,4
4181,Push Notification,0.89,1
4181,In-Person,0.87,3
4181,Email,0.39,1
4181,Website Chat,0.99,4
4181,SMS,0.5,1
4182,Push Notification,0.82,1
4182,In-Person,0.76,3
4182,Mobile App,0.4,3
4182,Phone,0.18,2
4182,Website Chat,0.85,4
4183,Mobile App,0.82,5
4183,Push Notification,0.14,5
4183,Phone,0.62,1
4183,Website Chat,0.25,3
4183,Email,0.77,5
4183,SMS,0.16,4
4184,In-Person,0.95,2
4184,Phone,0.94,1
4184,Website Chat,0.37,2
4185,Direct Mail,0.63,5
4185,Push Notification,0.44,3
4185,Mobile App,0.48,3
4186,Direct Mail,0.76,1
4186,Mobile App,0.91,1
4186,Email,0.86,3
4186,Website Chat,0.47,1
4186,Phone,0.89,3
4187,SMS,0.76,1
4187,Phone,0.37,2
4187,Email,0.28,3
4187,Website Chat,0.33,5
4188,Website Chat,0.81,1
4188,Phone,0.48,1
4188,Email,0.86,4
4188,Direct Mail,0.62,2
4188,In-Person,0.21,2
4188,SMS,0.57,4
4189,Push Notification,0.99,5
4189,Website Chat,0.7,4
4189,Phone,0.26,2
4189,SMS,0.68,5
4189,Direct Mail,0.27,5
4189,In-Person,0.3,1
4190,Mobile App,0.5,2
4190,Push Notification,0.32,4
4190,In-Person,0.25,2
4190,Email,0.28,5
4190,Website Chat,0.61,3
4191,Phone,0.43,3
4191,Mobile App,0.49,2
4191,SMS,0.33,5
4191,Email,0.68,3
4192,Phone,0.58,1
4192,Push Notification,0.8,2
4192,Email,0.65,3
4192,SMS,0.3,1
4192,Website Chat,0.84,2
4193,Push Notification,0.63,3
4193,Website Chat,0.37,1
4193,Email,0.63,5
4194,In-Person,0.49,3
4194,Website Chat,0.12,5
4195,Phone,0.33,1
4195,Website Chat,0.25,5
4196,Push Notification,0.72,5
4196,Direct Mail,0.15,1
4197,Website Chat,0.71,3
4197,Push Notification,0.95,5
4197,In-Person,0.85,3
4197,Mobile App,0.71,4
4197,Email,0.15,4
4197,Phone,0.35,4
4198,Mobile App,0.66,3
4198,Email,0.66,2
4198,Phone,0.99,1
4199,Mobile App,0.96,1
4199,SMS,0.88,5
4199,In-Person,0.56,4
4199,Direct Mail,0.65,4
4199,Email,0.52,1
4200,Push Notification,0.48,1
4200,Direct Mail,0.45,5
4200,Phone,0.83,4
4200,Mobile App,0.35,1
4200,SMS,0.33,4
4201,Direct Mail,0.75,4
4201,Email,0.34,4
4201,SMS,0.47,3
4201,In-Person,0.48,2
4202,Phone,0.72,1
4202,In-Person,0.67,3
4203,Direct Mail,0.63,5
4203,Push Notification,0.81,2
4203,Website Chat,0.52,2
4203,In-Person,0.55,3
4204,Direct Mail,0.83,1
4204,Website Chat,0.8,1
4204,Phone,0.77,2
4204,SMS,0.11,1
4204,Push Notification,0.42,3
4205,In-Person,0.99,4
4205,Direct Mail,0.54,5
4205,Website Chat,0.34,5
4205,Mobile App,0.57,3
4206,Phone,0.15,3
4206,Direct Mail,0.53,5
4207,In-Person,0.64,3
4207,Mobile App,0.93,4
4208,Direct Mail,0.14,3
4208,Website Chat,0.43,3
4209,Push Notification,0.75,2
4209,SMS,0.13,5
4209,Email,0.84,4
4209,In-Person,0.16,4
4210,Direct Mail,0.78,2
4210,SMS,0.65,5
4211,Mobile App,0.96,5
4211,Push Notification,0.53,2
4212,Phone,0.11,2
4212,Website Chat,0.95,2
4212,Push Notification,0.34,2
4212,In-Person,0.22,1
4213,In-Person,0.12,5
4213,Mobile App,0.91,3
4213,Direct Mail,0.14,4
4213,Phone,0.99,5
4213,Email,0.44,4
4213,Website Chat,0.78,1
4214,Mobile App,0.95,2
4214,SMS,0.51,2
4214,Direct Mail,0.55,3
4214,Phone,0.15,4
4215,SMS,0.9,4
4215,Phone,0.35,1
4215,Website Chat,0.29,4
4215,Email,0.6,5
4215,In-Person,0.33,2
4215,Direct Mail,0.99,2
4216,Phone,0.97,4
4216,Mobile App,0.7,5
4216,Website Chat,0.32,1
4216,SMS,0.42,1
4216,Push Notification,0.32,2
4216,Email,0.6,1
4217,Direct Mail,0.87,5
4217,In-Person,0.85,1
4218,Website Chat,0.56,3
4218,Phone,0.38,5
4218,Email,0.69,5
4218,In-Person,0.63,5
4219,In-Person,0.76,3
4219,Direct Mail,0.93,1
4219,Phone,0.55,5
4219,SMS,0.68,3
4219,Website Chat,0.11,2
4219,Email,0.99,5
4220,Email,0.88,5
4220,Push Notification,0.97,4
4221,In-Person,0.57,1
4221,Website Chat,0.57,4
4221,Email,0.27,1
4222,Email,0.89,1
4222,In-Person,0.93,5
4222,Push Notification,0.19,1
4222,Phone,0.23,2
4222,SMS,0.5,5
4223,Mobile App,0.42,3
4223,Push Notification,0.58,5
4223,Website Chat,0.42,2
4223,Email,0.63,4
4223,In-Person,0.81,3
4224,In-Person,0.3,4
4224,Mobile App,0.45,4
4224,Email,0.87,1
4224,Phone,0.47,2
4224,Direct Mail,0.82,2
4224,SMS,0.32,5
4225,Website Chat,0.78,4
4225,Email,0.79,1
4225,Phone,0.66,5
4225,Direct Mail,0.18,1
4225,Mobile App,0.4,5
4225,Push Notification,0.94,4
4226,Email,0.83,5
4226,Website Chat,0.5,4
4226,Phone,0.51,1
4226,Mobile App,0.14,2
4227,SMS,0.97,1
4227,Direct Mail,0.2,1
4227,Website Chat,0.61,3
4227,In-Person,0.25,2
4227,Mobile App,0.1,2
4227,Phone,0.69,1
4228,Website Chat,0.96,4
4228,Phone,0.2,4
4229,SMS,0.43,3
4229,Phone,0.49,3
4229,Email,0.89,3
4230,Push Notification,0.6,2
4230,Mobile App,0.26,3
4231,Phone,0.72,4
4231,Direct Mail,0.16,3
4232,Website Chat,0.65,5
4232,Direct Mail,0.74,1
4232,Mobile App,0.71,3
4232,Push Notification,0.38,2
4233,Email,0.56,2
4233,Phone,0.89,4
4233,Mobile App,0.75,2
4233,Push Notification,0.76,1
4233,In-Person,0.6,1
4233,Direct Mail,0.19,5
4234,Direct Mail,0.91,3
4234,Phone,0.81,1
4234,In-Person,0.33,2
4234,SMS,0.65,1
4234,Website Chat,0.85,1
4235,Phone,0.27,2
4235,In-Person,0.95,3
4236,SMS,0.22,3
4236,In-Person,0.16,4
4236,Mobile App,0.3,1
4237,Phone,0.22,5
4237,Email,0.63,2
4238,Website Chat,0.14,5
4238,SMS,0.57,5
4238,Mobile App,0.27,3
4238,Direct Mail,0.92,2
4239,Website Chat,0.74,2
4239,Email,0.37,1
4239,Mobile App,0.79,2
4239,In-Person,0.52,2
4239,Push Notification,0.71,4
4239,SMS,0.97,5
4240,Phone,0.77,2
4240,Email,0.26,4
4240,Mobile App,0.98,1
4241,SMS,0.7,3
4241,Phone,0.71,3
4242,Direct Mail,0.39,4
4242,Mobile App,0.32,5
4242,Email,0.76,4
4242,Push Notification,0.91,3
4242,SMS,0.38,5
4242,Phone,0.13,2
4243,Phone,0.2,1
4243,Push Notification,0.52,4
4243,Mobile App,0.35,2
4243,Website Chat,0.66,4
4243,SMS,0.87,1
4243,Direct Mail,0.3,5
4244,Direct Mail,0.39,2
4244,In-Person,0.84,4
4244,SMS,0.2,5
4244,Mobile App,0.85,2
4245,Direct Mail,0.77,5
4245,SMS,0.88,5
4245,Push Notification,0.62,4
4245,In-Person,0.51,3
4245,Phone,0.45,4
4246,SMS,0.89,4
4246,Email,0.93,3
4246,Direct Mail,0.28,4
4246,Mobile App,0.25,1
4247,Direct Mail,0.6,3
4247,Website Chat,0.31,2
4247,SMS,0.79,2
4247,Push Notification,0.29,4
4247,Mobile App,0.71,1
4247,In-Person,0.62,5
4248,Push Notification,0.38,5
4248,Direct Mail,0.77,1
4248,In-Person,0.57,5
4248,SMS,0.75,2
4248,Website Chat,0.57,1
4249,Phone,0.11,3
4249,Email,0.49,1
4249,Website Chat,0.82,3
4249,In-Person,0.49,4
4249,Mobile App,0.7,5
4249,Direct Mail,0.95,5
4250,Push Notification,0.39,4
4250,Phone,0.28,2
4250,In-Person,0.9,3
4250,SMS,0.81,5
4250,Email,0.93,3
4250,Direct Mail,0.81,1
4251,Push Notification,0.94,3
4251,Phone,0.87,2
4251,In-Person,0.62,4
4251,Website Chat,0.37,5
4251,Direct Mail,0.94,2
4252,In-Person,0.19,3
4252,Email,0.31,4
4252,SMS,0.55,4
4252,Push Notification,0.67,4
4252,Direct Mail,0.26,1
4252,Website Chat,0.16,4
4253,In-Person,0.5,1
4253,SMS,0.42,4
4253,Direct Mail,0.41,3
4253,Email,0.95,3
4253,Mobile App,0.92,5
4254,SMS,1.0,4
4254,Mobile App,0.77,5
4254,Email,0.2,2
4254,Phone,0.83,1
4254,Direct Mail,0.51,1
4254,In-Person,0.42,2
4255,Direct Mail,0.83,2
4255,Website Chat,0.32,1
4256,Mobile App,0.8,2
4256,Direct Mail,0.16,5
4256,Email,0.88,1
4256,Website Chat,0.69,5
4256,Phone,0.91,4
4257,Direct Mail,0.91,3
4257,Website Chat,0.57,2
4257,Email,0.34,1
4257,SMS,0.77,1
4257,Phone,0.17,3
4257,In-Person,0.72,1
4258,Email,0.26,1
4258,Direct Mail,0.74,3
4258,SMS,0.89,2
4258,Mobile App,0.92,5
4258,Phone,0.88,5
4258,Website Chat,0.53,2
4259,SMS,0.15,3
4259,Email,0.87,2
4259,Website Chat,0.61,2
4259,Phone,0.93,2
4260,In-Person,0.26,3
4260,SMS,0.21,2
4260,Website Chat,0.88,2
4260,Phone,0.93,4
4260,Direct Mail,0.2,5
4261,In-Person,0.76,5
4261,Mobile App,0.54,5
4261,Push Notification,0.17,5
4261,Website Chat,0.66,2
4261,Direct Mail,0.13,5
4262,SMS,0.31,5
4262,Phone,0.77,4
4262,Direct Mail,0.45,2
4262,Mobile App,0.11,3
4263,In-Person,1.0,5
4263,Phone,0.3,3
4263,Push Notification,0.27,3
4264,Phone,0.4,4
4264,Push Notification,0.84,3
4265,Email,0.7,2
4265,Direct Mail,0.58,3
4265,Push Notification,0.89,5
4266,Push Notification,0.88,5
4266,Mobile App,0.96,4
4266,SMS,0.72,1
4266,Website Chat,0.54,1
4267,Push Notification,0.9,2
4267,In-Person,0.69,1
4268,Email,0.16,4
4268,In-Person,0.77,2
4268,Mobile App,0.83,4
4268,Direct Mail,0.13,3
4268,Push Notification,0.46,1
4268,Phone,0.32,2
4269,Mobile App,0.14,4
4269,In-Person,0.54,2
4269,Phone,0.22,4
4269,Direct Mail,0.85,5
4269,Website Chat,0.31,1
4269,SMS,0.37,1
4270,Push Notification,0.4,3
4270,Direct Mail,0.36,4
4270,Email,0.85,1
4270,Website Chat,0.29,3
4270,SMS,0.87,3
4270,Mobile App,0.53,1
4271,SMS,0.88,4
4271,In-Person,0.66,4
4272,In-Person,0.86,5
4272,Push Notification,0.75,3
4272,Phone,0.21,5
4272,Email,0.71,1
4272,Website Chat,0.45,2
4272,Direct Mail,0.47,2
4273,Website Chat,0.61,3
4273,Push Notification,0.97,1
4273,Phone,0.2,3
4274,Mobile App,1.0,2
4274,Email,0.72,2
4274,In-Person,0.22,2
4274,Direct Mail,0.3,2
4274,Website Chat,0.26,1
4274,SMS,0.41,2
4275,SMS,0.79,1
4275,Email,0.25,4
4275,Direct Mail,0.73,1
4276,Phone,0.2,5
4276,Website Chat,0.22,4
4276,Email,0.46,5
4276,Direct Mail,0.49,5
4276,Push Notification,0.55,4
4277,In-Person,0.61,2
4277,Email,0.94,3
4277,Mobile App,0.58,4
4277,Push Notification,0.83,3
4277,SMS,0.57,4
4277,Direct Mail,0.3,4
4278,SMS,0.61,4
4278,Mobile App,0.66,4
4278,In-Person,0.22,1
4278,Phone,0.69,4
4278,Direct Mail,0.84,3
4279,Phone,0.41,2
4279,Website Chat,0.85,1
4279,SMS,0.61,5
4280,Mobile App,0.58,4
4280,SMS,0.9,2
4280,Push Notification,0.48,5
4280,Phone,0.83,3
4280,Website Chat,0.97,5
4280,In-Person,0.17,4
4281,Phone,0.86,5
4281,Push Notification,0.2,4
4281,Website Chat,0.68,4
4281,Direct Mail,0.91,5
4282,Email,0.83,4
4282,In-Person,0.21,2
4283,Phone,0.66,3
4283,SMS,0.35,3
4284,In-Person,0.4,3
4284,Email,0.59,4
4284,Mobile App,0.23,3
4285,Mobile App,0.51,4
4285,Push Notification,0.35,3
4285,Email,0.34,2
4285,SMS,0.17,3
4286,SMS,0.95,4
4286,In-Person,0.51,4
4286,Website Chat,0.35,4
4286,Push Notification,0.15,5
4287,Push Notification,0.3,3
4287,Phone,0.43,5
4287,SMS,0.14,3
4288,Email,0.48,2
4288,Direct Mail,0.61,4
4288,Phone,0.91,5
4289,Direct Mail,0.94,3
4289,In-Person,0.54,5
4289,Push Notification,0.19,3
4290,Push Notification,0.76,5
4290,Website Chat,0.17,2
4290,In-Person,0.92,3
4290,SMS,0.57,4
4291,Push Notification,0.31,5
4291,Mobile App,0.72,4
4291,Website Chat,0.77,3
4291,Direct Mail,0.51,1
4292,Email,0.76,1
4292,SMS,0.8,4
4292,In-Person,0.56,1
4292,Mobile App,0.68,4
4292,Phone,0.2,1
4292,Direct Mail,0.57,5
4293,Mobile App,0.9,1
4293,Email,0.47,4
4294,Direct Mail,0.36,1
4294,Website Chat,0.45,5
4294,Phone,0.42,2
4294,Push Notification,0.87,2
4294,Email,0.52,4
4295,SMS,0.2,2
4295,Push Notification,0.24,5
4295,Phone,0.39,4
4295,Mobile App,0.14,2
4296,Mobile App,0.79,3
4296,Push Notification,0.83,5
4296,Email,0.22,3
4297,SMS,0.98,2
4297,Phone,0.65,3
4297,Direct Mail,0.32,2
4297,In-Person,0.88,3
4298,SMS,0.43,5
4298,Phone,0.44,5
4298,In-Person,0.6,4
4298,Mobile App,0.32,4
4298,Email,0.35,5
4299,SMS,0.1,4
4299,Mobile App,0.88,4
4299,Email,0.82,3
4299,Website Chat,0.84,4
4299,Push Notification,0.85,2
4300,SMS,0.26,4
4300,Website Chat,0.65,1
4300,Direct Mail,0.39,4
4300,Phone,0.86,5
4300,Push Notification,0.26,2
4301,In-Person,0.44,1
4301,Website Chat,0.8,2
4301,SMS,0.46,2
4301,Push Notification,0.43,3
4301,Mobile App,0.46,4
4302,Mobile App,0.21,2
4302,Direct Mail,0.66,2
4302,Email,0.26,4
4302,Push Notification,0.89,3
4303,Website Chat,0.73,4
4303,Push Notification,0.63,4
4303,SMS,0.94,3
4303,Direct Mail,0.7,5
4303,In-Person,0.64,3
4304,SMS,0.65,3
4304,In-Person,0.46,3
4304,Mobile App,0.79,2
4305,Direct Mail,0.75,1
4305,SMS,0.49,5
4306,Phone,0.63,5
4306,Push Notification,0.86,4
4306,Direct Mail,0.47,2
4306,SMS,0.66,1
4306,Website Chat,0.73,4
4307,In-Person,0.79,4
4307,Phone,0.39,5
4307,Website Chat,0.1,5
4308,Push Notification,0.56,1
4308,In-Person,0.55,1
4308,Email,0.78,1
4308,Website Chat,0.72,3
4308,Mobile App,0.29,1
4309,Phone,0.77,5
4309,Direct Mail,0.16,1
4310,Email,0.79,4
4310,SMS,0.56,4
4310,Push Notification,0.79,4
4310,Website Chat,0.23,5
4310,Direct Mail,0.53,1
4310,Phone,0.31,4
4311,Email,0.58,3
4311,In-Person,0.4,2
4311,Website Chat,0.96,2
4311,SMS,0.3,5
4311,Direct Mail,0.28,5
4311,Phone,0.84,5
4312,Mobile App,1.0,2
4312,In-Person,0.19,5
4312,Website Chat,0.24,4
4312,SMS,0.46,3
4312,Direct Mail,0.19,2
4312,Email,0.25,1
4313,In-Person,0.37,4
4313,SMS,0.16,1
4313,Mobile App,0.52,5
4314,In-Person,0.34,5
4314,Phone,0.6,2
4314,SMS,0.69,4
4315,Website Chat,0.11,2
4315,Push Notification,0.84,2
4315,In-Person,0.82,2
4315,Direct Mail,0.91,4
4315,Email,0.76,3
4316,Mobile App,0.64,4
4316,Email,0.61,1
4316,Push Notification,0.85,1
4317,Mobile App,0.26,1
4317,SMS,0.92,2
4318,In-Person,0.95,5
4318,Push Notification,0.16,2
4319,Push Notification,0.98,2
4319,Direct Mail,0.42,3
4319,In-Person,0.74,1
4319,Website Chat,0.42,4
4319,Email,0.24,1
4320,In-Person,0.95,4
4320,Direct Mail,0.37,5
4320,Mobile App,0.44,1
4320,SMS,0.49,5
4320,Email,0.65,1
4321,In-Person,0.75,1
4321,SMS,0.22,3
4322,Phone,0.92,2
4322,Email,0.69,2
4322,Website Chat,0.54,4
4322,Direct Mail,0.98,5
4323,Direct Mail,0.82,4
4323,Website Chat,0.8,3
4323,Push Notification,0.88,3
4323,Phone,0.5,4
4323,In-Person,0.65,1
4323,SMS,0.21,3
4324,Direct Mail,0.74,5
4324,SMS,0.87,4
4324,Push Notification,0.28,2
4324,Mobile App,0.34,5
4325,Phone,0.12,5
4325,Direct Mail,0.63,5
4326,Website Chat,0.92,4
4326,Direct Mail,0.9,5
4326,Push Notification,0.55,5
4326,Phone,0.88,2
4326,Email,0.16,3
4326,In-Person,0.65,4
4327,Email,0.63,2
4327,Website Chat,0.74,3
4327,Push Notification,0.48,3
4328,Phone,0.69,1
4328,In-Person,0.92,1
4328,Direct Mail,0.52,3
4328,SMS,0.12,3
4329,In-Person,0.49,1
4329,Email,0.82,3
4330,SMS,0.87,5
4330,Mobile App,0.47,2
4330,Email,0.66,5
4331,Website Chat,0.91,5
4331,Phone,0.45,1
4331,Push Notification,0.26,1
4331,In-Person,0.52,3
4331,Mobile App,0.2,5
4332,Mobile App,0.78,3
4332,Phone,0.97,2
4332,Website Chat,0.97,3
4332,SMS,0.98,4
4332,Push Notification,0.17,2
4332,In-Person,0.96,5
4333,Mobile App,0.67,2
4333,SMS,0.31,2
4333,Email,0.33,4
4334,Phone,0.37,3
4334,SMS,0.79,1
4334,Mobile App,0.31,3
4334,Website Chat,0.59,1
4334,In-Person,0.11,4
4334,Direct Mail,0.34,1
4335,Email,0.89,1
4335,SMS,0.72,1
4335,Website Chat,0.95,3
4335,In-Person,0.95,4
4335,Push Notification,0.98,5
4335,Direct Mail,0.25,3
4336,Mobile App,0.67,4
4336,Direct Mail,0.39,1
4336,Push Notification,0.61,1
4336,SMS,0.62,3
4336,Email,0.77,5
4337,Website Chat,0.92,3
4337,Email,0.53,2
4337,Direct Mail,0.89,1
4337,In-Person,0.39,4
4337,Phone,0.43,1
4337,SMS,0.43,1
4338,Phone,0.34,4
4338,Mobile App,0.9,4
4338,Website Chat,0.61,3
4338,Direct Mail,0.64,3
4338,Push Notification,0.2,3
4339,Website Chat,0.1,5
4339,Email,0.42,5
4340,SMS,0.26,1
4340,Push Notification,0.65,5
4340,Direct Mail,0.19,1
4340,Email,0.17,5
4341,Email,0.88,5
4341,Phone,0.67,2
4342,Phone,0.87,2
4342,Direct Mail,0.48,2
4342,In-Person,0.56,1
4343,Phone,0.12,1
4343,Direct Mail,0.68,4
4343,Push Notification,0.44,3
4343,SMS,0.63,2
4343,Email,0.37,1
4343,In-Person,0.77,3
4344,Phone,0.8,3
4344,Email,0.93,1
4345,SMS,0.22,1
4345,Website Chat,0.22,1
4345,Email,0.51,1
4346,Phone,0.87,2
4346,In-Person,0.41,4
4346,Website Chat,0.56,5
4346,Mobile App,0.75,4
4346,Direct Mail,0.8,5
4347,Mobile App,0.62,2
4347,In-Person,0.49,2
4348,SMS,0.17,5
4348,Mobile App,0.93,1
4348,Email,0.66,5
4349,SMS,0.46,3
4349,Phone,0.35,3
4350,Website Chat,0.37,2
4350,In-Person,0.53,5
4350,SMS,0.45,4
4351,Phone,0.53,5
4351,Mobile App,0.56,1
4352,Mobile App,0.9,1
4352,Website Chat,0.61,4
4352,Push Notification,0.6,1
4353,Push Notification,0.36,2
4353,Direct Mail,0.75,4
4353,Website Chat,0.49,4
4353,Email,0.45,4
4353,SMS,0.13,5
4353,In-Person,0.11,1
4354,In-Person,0.29,2
4354,Website Chat,0.43,2
4354,Direct Mail,0.93,4
4354,SMS,0.61,1
4354,Push Notification,0.71,3
4354,Email,0.76,4
4355,Push Notification,0.91,2
4355,Direct Mail,0.85,5
4355,Mobile App,0.26,4
4355,SMS,0.59,4
4355,In-Person,0.9,5
4355,Email,0.99,2
4356,In-Person,0.46,1
4356,Direct Mail,0.33,1
4356,SMS,0.27,5
4357,Website Chat,0.66,4
4357,Email,0.32,1
4357,SMS,0.85,3
4357,Mobile App,0.21,1
4358,Phone,0.31,4
4358,Email,0.24,5
4358,Push Notification,0.15,2
4358,SMS,0.76,2
4358,In-Person,0.69,4
4359,Direct Mail,0.42,1
4359,Mobile App,0.16,1
4360,Email,0.27,5
4360,Website Chat,0.45,5
4360,In-Person,0.12,2
4360,Mobile App,0.97,4
4361,SMS,0.5,5
4361,Mobile App,0.85,3
4361,Phone,0.81,2
4362,In-Person,0.99,1
4362,Push Notification,0.63,3
4362,Email,0.37,3
4362,Mobile App,0.57,5
4362,Phone,0.31,4
4363,Email,0.47,4
4363,Direct Mail,0.75,4
4363,Push Notification,0.89,3
4363,Mobile App,0.24,4
4364,Website Chat,0.63,3
4364,Mobile App,0.26,1
4364,Push Notification,0.87,4
4364,Email,0.72,3
4364,Direct Mail,0.33,3
4365,Mobile App,0.54,5
4365,Push Notification,0.6,1
4365,SMS,0.48,1
4366,Mobile App,0.23,5
4366,Website Chat,0.89,3
4366,Phone,0.73,1
4367,Website Chat,0.56,2
4367,Direct Mail,0.71,2
4367,Phone,0.86,1
4367,Push Notification,0.18,5
4367,In-Person,0.52,2
4368,Email,0.26,1
4368,SMS,0.77,1
4369,Push Notification,0.19,3
4369,In-Person,0.17,3
4369,Email,0.66,3
4369,Website Chat,0.62,3
4369,Direct Mail,0.93,4
4369,Mobile App,0.1,2
4370,Direct Mail,0.89,3
4370,Mobile App,0.47,2
4370,Push Notification,0.3,4
4370,In-Person,0.14,2
4370,SMS,0.2,3
4370,Email,0.43,5
4371,Website Chat,0.47,3
4371,Mobile App,0.2,4
4371,Email,0.46,1
4371,Direct Mail,0.81,1
4372,Phone,0.43,3
4372,Website Chat,0.86,5
4372,Mobile App,0.63,3
4372,In-Person,0.6,5
4372,Push Notification,0.84,4
4372,SMS,0.21,1
4373,Mobile App,0.27,1
4373,Push Notification,0.98,1
4373,In-Person,0.26,1
4374,Email,0.67,2
4374,Mobile App,0.42,1
4374,SMS,0.47,3
4374,Direct Mail,0.33,2
4374,Phone,0.96,3
4374,In-Person,0.18,5
4375,Phone,0.48,5
4375,Website Chat,0.55,4
4375,SMS,0.34,1
4376,Phone,0.88,2
4376,Website Chat,0.27,2
4376,Direct Mail,0.59,5
4377,Email,0.38,3
4377,Direct Mail,0.35,1
4377,In-Person,0.4,4
4378,Direct Mail,0.46,2
4378,In-Person,0.13,4
4378,SMS,0.28,1
4378,Email,0.78,5
4378,Mobile App,0.96,1
4379,Mobile App,0.13,4
4379,In-Person,0.29,3
4380,Mobile App,0.3,1
4380,Email,0.33,3
4380,In-Person,0.95,1
4380,Push Notification,0.32,2
4380,Direct Mail,0.39,2
4381,Push Notification,0.19,4
4381,Email,0.48,1
4381,SMS,0.51,4
4381,Phone,0.78,5
4381,Direct Mail,0.98,3
4381,Mobile App,0.67,5
4382,Mobile App,0.77,1
4382,Direct Mail,0.86,1
4382,Website Chat,0.61,2
4383,Push Notification,0.31,3
4383,In-Person,0.66,1
4383,SMS,0.31,5
4383,Website Chat,0.55,2
4383,Direct Mail,0.24,2
4383,Email,0.93,3
4384,Direct Mail,0.54,5
4384,Push Notification,0.71,4
4384,Email,0.87,4
4384,SMS,0.64,2
4384,In-Person,0.21,4
4385,Website Chat,0.64,2
4385,SMS,0.37,5
4385,Phone,0.77,2
4385,Push Notification,0.62,2
4386,Direct Mail,0.28,3
4386,SMS,0.22,1
4386,Website Chat,0.24,4
4386,In-Person,0.9,5
4386,Push Notification,0.46,1
4386,Mobile App,0.57,5
4387,Mobile App,0.58,4
4387,Push Notification,0.31,5
4388,In-Person,0.9,4
4388,Website Chat,0.95,1
4388,SMS,0.69,5
4389,Email,0.16,2
4389,SMS,0.91,5
4390,Push Notification,0.56,2
4390,Phone,0.45,1
4390,Website Chat,0.57,4
4390,Direct Mail,0.33,1
4390,Email,0.9,4
4390,SMS,0.55,4
4391,Website Chat,0.44,5
4391,In-Person,0.4,4
4391,Direct Mail,0.53,3
4391,Phone,0.55,3
4391,Email,0.92,5
4392,Mobile App,0.49,2
4392,SMS,0.75,2
4392,Email,0.43,4
4392,Direct Mail,0.73,5
4393,Website Chat,0.31,5
4393,In-Person,0.16,4
4393,Push Notification,0.17,2
4393,Email,0.69,2
4393,Mobile App,0.77,5
4394,SMS,0.83,2
4394,Website Chat,0.78,3
4394,Email,0.75,3
4394,In-Person,0.24,2
4394,Direct Mail,0.64,1
4394,Mobile App,0.52,1
4395,Mobile App,0.87,1
4395,Website Chat,0.68,1
4396,Direct Mail,0.9,2
4396,Phone,0.62,3
4396,SMS,0.29,3
4396,Mobile App,0.99,2
4396,Email,0.58,5
4397,Website Chat,0.54,4
4397,In-Person,0.24,1
4397,Email,0.34,4
4397,Direct Mail,0.54,2
4398,Direct Mail,0.63,1
4398,Mobile App,0.48,4
4398,Website Chat,0.13,1
4398,In-Person,0.52,3
4399,In-Person,0.17,5
4399,Push Notification,0.33,4
4399,Mobile App,0.63,1
4399,Phone,0.59,3
4399,SMS,0.65,4
4400,Email,0.17,5
4400,Mobile App,0.49,2
4400,SMS,0.26,4
